filename,category,model,which MR is violated,manual check result,False Negative Reason
ILSVRC2012_val_00029357.JPEG,"rubber eraser, rubber, pencil eraser",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00029468.JPEG,snorkel,resnet101,MR-1,TP,
ILSVRC2012_val_00029628.JPEG,"bearskin, busby, shako",resnet101,MR-1,TP,
ILSVRC2012_val_00029679.JPEG,rapeseed,nasnet_large,MR-1,TP,
ILSVRC2012_val_00029894.JPEG,cassette,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00029894.JPEG,cassette,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00029918.JPEG,"chain saw, chainsaw",mobilenet,MR-1,TP,
ILSVRC2012_val_00030107.JPEG,"panpipe, pandean pipe, syrinx",nasnet_large,MR-1,TP,
ILSVRC2012_val_00030159.JPEG,"apiary, bee house",mobilenet,MR-1,TP,
ILSVRC2012_val_00030195.JPEG,"prison, prison house",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00030202.JPEG,volcano,nasnet_large,MR-1,TP,
ILSVRC2012_val_00030243.JPEG,jigsaw puzzle,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00030267.JPEG,"balance beam, beam",nasnet_large,MR-1,TP,
ILSVRC2012_val_00030276.JPEG,"traffic light, traffic signal, stoplight",mobilenet,MR-1,TP,
ILSVRC2012_val_00030279.JPEG,geyser,resnet101,MR-1,TP,
ILSVRC2012_val_00030382.JPEG,volcano,nasnet_large,MR-1,TP,
ILSVRC2012_val_00030416.JPEG,matchstick,mobilenet,MR-1,TP,
ILSVRC2012_val_00030418.JPEG,"spotted salamander, Ambystoma maculatum",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00030440.JPEG,matchstick,resnet101,MR-1,TP,
ILSVRC2012_val_00030486.JPEG,triumphal arch,mobilenet,MR-1,FP,Uncertain
ILSVRC2012_val_00030534.JPEG,"lipstick, lip rouge",nasnet_large,MR-1,TP,
ILSVRC2012_val_00030587.JPEG,bassoon,resnet101,MR-1,TP,
ILSVRC2012_val_00030592.JPEG,"hip, rose hip, rosehip",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00030689.JPEG,stage,mobilenet,MR-1,TP,
ILSVRC2012_val_00030735.JPEG,envelope,nasnet_large,MR-1,TP,
ILSVRC2012_val_00030738.JPEG,"ibex, Capra ibex",nasnet_large,MR-1,TP,
ILSVRC2012_val_00030753.JPEG,"balance beam, beam",mobilenet,MR-1,TP,
ILSVRC2012_val_00030861.JPEG,"streetcar, tram, tramcar, trolley, trolley car",resnet101,MR-1,TP,
ILSVRC2012_val_00030887.JPEG,"black swan, Cygnus atratus",nasnet_large,MR-1,TP,
ILSVRC2012_val_00030903.JPEG,"crossword puzzle, crossword",resnet101,MR-1,TP,
ILSVRC2012_val_00030909.JPEG,pill bottle,resnet101,MR-1,TP,
ILSVRC2012_val_00030985.JPEG,"dock, dockage, docking facility",mobilenet,MR-1,FP,Uncertain
ILSVRC2012_val_00031153.JPEG,potter's wheel,mobilenet,MR-1,TP,
ILSVRC2012_val_00031215.JPEG,"bow tie, bow-tie, bowtie",mobilenet,MR-1,TP,
ILSVRC2012_val_00031230.JPEG,bubble,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00031266.JPEG,shower curtain,resnet101,MR-1,TP,
ILSVRC2012_val_00031485.JPEG,"mountain bike, all-terrain bike, off-roader",resnet101,MR-1,TP,
ILSVRC2012_val_00031528.JPEG,cliff dwelling,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00031554.JPEG,whiskey jug,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00031673.JPEG,throne,resnet101,MR-1,TP,
ILSVRC2012_val_00031673.JPEG,throne,mobilenet,MR-1,TP,
ILSVRC2012_val_00031676.JPEG,kite,nasnet_large,MR-1,TP,
ILSVRC2012_val_00031705.JPEG,basketball,mobilenet,MR-1,TP,
ILSVRC2012_val_00031723.JPEG,trilobite,nasnet_large,MR-1,TP,
ILSVRC2012_val_00031730.JPEG,throne,resnet101,MR-1,TP,
ILSVRC2012_val_00031775.JPEG,water snake,nasnet_large,MR-1,TP,
ILSVRC2012_val_00031777.JPEG,torch,mobilenet,MR-1,TP,
ILSVRC2012_val_00031781.JPEG,banana,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00031833.JPEG,basketball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00031844.JPEG,"quilt, comforter, comfort, puff",mobilenet,MR-1,TP,
ILSVRC2012_val_00031911.JPEG,basketball,mobilenet,MR-1,TP,
ILSVRC2012_val_00031934.JPEG,marmot,resnet101,MR-1,TP,
ILSVRC2012_val_00032020.JPEG,fountain,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00032024.JPEG,cloak,mobilenet,MR-1,TP,
ILSVRC2012_val_00032039.JPEG,buckle,nasnet_large,MR-1,TP,
ILSVRC2012_val_00032065.JPEG,"bell cote, bell cot",nasnet_large,MR-1,TP,
ILSVRC2012_val_00032114.JPEG,water tower,resnet101,MR-1,TP,
ILSVRC2012_val_00032131.JPEG,"traffic light, traffic signal, stoplight",resnet101,MR-1,TP,
ILSVRC2012_val_00032216.JPEG,"ice lolly, lolly, lollipop, popsicle",resnet101,MR-1,TP,
ILSVRC2012_val_00032224.JPEG,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",mobilenet,MR-1,TP,
ILSVRC2012_val_00032225.JPEG,wine bottle,mobilenet,MR-1,TP,
ILSVRC2012_val_00032225.JPEG,wine bottle,resnet101,MR-1,TP,
ILSVRC2012_val_00032287.JPEG,"apiary, bee house",resnet101,MR-1,TP,
ILSVRC2012_val_00032288.JPEG,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",nasnet_large,MR-1,TP,
ILSVRC2012_val_00032329.JPEG,"panpipe, pandean pipe, syrinx",nasnet_large,MR-1,TP,
ILSVRC2012_val_00032364.JPEG,vase,mobilenet,MR-1,TP,
ILSVRC2012_val_00032407.JPEG,oil filter,resnet101,MR-1,TP,
ILSVRC2012_val_00032425.JPEG,football helmet,mobilenet,MR-1,TP,
ILSVRC2012_val_00032495.JPEG,"slot, one-armed bandit",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00032501.JPEG,acorn,mobilenet,MR-1,TP,
ILSVRC2012_val_00032510.JPEG,barn,resnet101,MR-1,TP,
ILSVRC2012_val_00032555.JPEG,"wardrobe, closet, press",resnet101,MR-1,TP,
ILSVRC2012_val_00032697.JPEG,barbell,nasnet_large,MR-1,TP,
ILSVRC2012_val_00032927.JPEG,"lycaenid, lycaenid butterfly",resnet101,MR-1,TP,
ILSVRC2012_val_00032933.JPEG,"flagpole, flagstaff",mobilenet,MR-1,TP,
ILSVRC2012_val_00032967.JPEG,"mountain bike, all-terrain bike, off-roader",nasnet_large,MR-1,TP,
ILSVRC2012_val_00032971.JPEG,gyromitra,nasnet_large,MR-1,TP,
ILSVRC2012_val_00032982.JPEG,"black swan, Cygnus atratus",resnet101,MR-1,TP,
ILSVRC2012_val_00032986.JPEG,"leaf beetle, chrysomelid",resnet101,MR-1,TP,
ILSVRC2012_val_00033207.JPEG,"dishwasher, dish washer, dishwashing machine",mobilenet,MR-1,TP,
ILSVRC2012_val_00033218.JPEG,agama,nasnet_large,MR-1,TP,
ILSVRC2012_val_00033329.JPEG,volleyball,mobilenet,MR-1,TP,
ILSVRC2012_val_00033354.JPEG,head cabbage,nasnet_large,MR-1,TP,
ILSVRC2012_val_00033358.JPEG,"paddlewheel, paddle wheel",resnet101,MR-1,TP,
ILSVRC2012_val_00033435.JPEG,"bald eagle, American eagle, Haliaeetus leucocephalus",nasnet_large,MR-1,TP,
ILSVRC2012_val_00033467.JPEG,tennis ball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00033594.JPEG,"brass, memorial tablet, plaque",nasnet_large,MR-1,TP,
ILSVRC2012_val_00033597.JPEG,muzzle,resnet101,MR-1,TP,
ILSVRC2012_val_00033700.JPEG,"horizontal bar, high bar",mobilenet,MR-1,TP,
ILSVRC2012_val_00033722.JPEG,lemon,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00033722.JPEG,lemon,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00033741.JPEG,"crossword puzzle, crossword",nasnet_large,MR-1,TP,
ILSVRC2012_val_00033770.JPEG,"water ouzel, dipper",resnet101,MR-1,TP,
ILSVRC2012_val_00033777.JPEG,ski,resnet101,MR-1,TP,
ILSVRC2012_val_00033868.JPEG,hay,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00033908.JPEG,"rock beauty, Holocanthus tricolor",resnet101,MR-1,TP,
ILSVRC2012_val_00033935.JPEG,coral reef,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00033943.JPEG,cliff dwelling,resnet101,MR-1,TP,
ILSVRC2012_val_00034053.JPEG,obelisk,nasnet_large,MR-1,TP,
ILSVRC2012_val_00034067.JPEG,potter's wheel,resnet101,MR-1,TP,
ILSVRC2012_val_00034083.JPEG,snorkel,resnet101,MR-1,TP,
ILSVRC2012_val_00034083.JPEG,snorkel,nasnet_large,MR-1,TP,
ILSVRC2012_val_00034168.JPEG,"bald eagle, American eagle, Haliaeetus leucocephalus",resnet101,MR-1,TP,
ILSVRC2012_val_00034247.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",nasnet_large,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00034315.JPEG,"red-breasted merganser, Mergus serrator",resnet101,MR-1,TP,
ILSVRC2012_val_00034359.JPEG,pickelhaube,nasnet_large,MR-1,TP,
ILSVRC2012_val_00034359.JPEG,pickelhaube,mobilenet,MR-1,TP,
ILSVRC2012_val_00034427.JPEG,rugby ball,resnet101,MR-1,TP,
ILSVRC2012_val_00034479.JPEG,buckle,resnet101,MR-1,TP,
ILSVRC2012_val_00034500.JPEG,necklace,nasnet_large,MR-1,TP,
ILSVRC2012_val_00034610.JPEG,"harmonica, mouth organ, harp, mouth harp",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00034692.JPEG,"slot, one-armed bandit",nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00034708.JPEG,"dam, dike, dyke",nasnet_large,MR-1,TP,
ILSVRC2012_val_00034746.JPEG,"paddlewheel, paddle wheel",nasnet_large,MR-1,TP,
ILSVRC2012_val_00034758.JPEG,"clog, geta, patten, sabot",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00035010.JPEG,"rubber eraser, rubber, pencil eraser",resnet101,MR-1,TP,
ILSVRC2012_val_00035020.JPEG,"pencil box, pencil case",nasnet_large,MR-1,TP,
ILSVRC2012_val_00035116.JPEG,"pot, flowerpot",mobilenet,MR-1,TP,
ILSVRC2012_val_00035148.JPEG,"patio, terrace",resnet101,MR-1,FP,Uncertain
ILSVRC2012_val_00035179.JPEG,barn,mobilenet,MR-1,TP,
ILSVRC2012_val_00035234.JPEG,maypole,mobilenet,MR-1,TP,
ILSVRC2012_val_00035234.JPEG,maypole,nasnet_large,MR-1,TP,
ILSVRC2012_val_00035250.JPEG,quail,resnet101,MR-1,TP,
ILSVRC2012_val_00035318.JPEG,obelisk,nasnet_large,MR-1,TP,
ILSVRC2012_val_00035410.JPEG,bell pepper,nasnet_large,MR-1,TP,
ILSVRC2012_val_00035491.JPEG,dough,nasnet_large,MR-1,TP,
ILSVRC2012_val_00035514.JPEG,gondola,nasnet_large,MR-1,TP,
ILSVRC2012_val_00035616.JPEG,"ice lolly, lolly, lollipop, popsicle",resnet101,MR-1,TP,
ILSVRC2012_val_00035641.JPEG,"quilt, comforter, comfort, puff",nasnet_large,MR-1,TP,
ILSVRC2012_val_00035706.JPEG,ping-pong ball,mobilenet,MR-1,TP,
ILSVRC2012_val_00035750.JPEG,barbell,mobilenet,MR-1,TP,
ILSVRC2012_val_00035913.JPEG,"gas pump, gasoline pump, petrol pump, island dispenser",mobilenet,MR-1,TP,
ILSVRC2012_val_00035956.JPEG,"rubber eraser, rubber, pencil eraser",nasnet_large,MR-1,TP,
ILSVRC2012_val_00036142.JPEG,"zucchini, courgette",nasnet_large,MR-1,TP,
ILSVRC2012_val_00036197.JPEG,ski,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00036224.JPEG,badger,resnet101,MR-1,TP,
ILSVRC2012_val_00036278.JPEG,volcano,resnet101,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00036339.JPEG,snorkel,nasnet_large,MR-1,TP,
ILSVRC2012_val_00036374.JPEG,street sign,nasnet_large,MR-1,FP,Uncertain
ILSVRC2012_val_00036374.JPEG,street sign,mobilenet,MR-1,TP,
ILSVRC2012_val_00036407.JPEG,"black and gold garden spider, Argiope aurantia",nasnet_large,MR-1,TP,
ILSVRC2012_val_00036421.JPEG,magnetic compass,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00036422.JPEG,pill bottle,nasnet_large,MR-1,TP,
ILSVRC2012_val_00036427.JPEG,scoreboard,resnet101,MR-1,TP,
ILSVRC2012_val_00036475.JPEG,"worm fence, snake fence, snake-rail fence, Virginia fence",mobilenet,MR-1,TP,
ILSVRC2012_val_00036609.JPEG,basketball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00036621.JPEG,ping-pong ball,resnet101,MR-1,TP,
ILSVRC2012_val_00036629.JPEG,"sandbar, sand bar",resnet101,MR-1,TP,
ILSVRC2012_val_00036676.JPEG,bell pepper,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00036721.JPEG,"grille, radiator grille",mobilenet,MR-1,TP,
ILSVRC2012_val_00036780.JPEG,"beacon, lighthouse, beacon light, pharos",mobilenet,MR-1,TP,
ILSVRC2012_val_00036784.JPEG,tiger beetle,nasnet_large,MR-1,TP,
ILSVRC2012_val_00036803.JPEG,"bathtub, bathing tub, bath, tub",nasnet_large,MR-1,TP,
ILSVRC2012_val_00036821.JPEG,"hip, rose hip, rosehip",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00036827.JPEG,barbell,nasnet_large,MR-1,FP,Uncertain
ILSVRC2012_val_00036882.JPEG,"apiary, bee house",nasnet_large,MR-1,TP,
ILSVRC2012_val_00036898.JPEG,baseball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00036934.JPEG,zebra,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00037029.JPEG,"racket, racquet",nasnet_large,MR-1,TP,
ILSVRC2012_val_00037031.JPEG,bee eater,nasnet_large,MR-1,TP,
ILSVRC2012_val_00037208.JPEG,mortarboard,resnet101,MR-1,TP,
ILSVRC2012_val_00037242.JPEG,syringe,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00037416.JPEG,Granny Smith,mobilenet,MR-1,TP,
ILSVRC2012_val_00037452.JPEG,"bobsled, bobsleigh, bob",nasnet_large,MR-1,TP,
ILSVRC2012_val_00037458.JPEG,desk,resnet101,MR-1,FP,Uncertain
ILSVRC2012_val_00037621.JPEG,space shuttle,mobilenet,MR-1,TP,
ILSVRC2012_val_00037642.JPEG,"dugong, Dugong dugon",resnet101,MR-1,TP,
ILSVRC2012_val_00037692.JPEG,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",nasnet_large,MR-1,TP,
ILSVRC2012_val_00037692.JPEG,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",mobilenet,MR-1,TP,
ILSVRC2012_val_00037737.JPEG,pickelhaube,nasnet_large,MR-1,TP,
ILSVRC2012_val_00037795.JPEG,"bald eagle, American eagle, Haliaeetus leucocephalus",resnet101,MR-1,TP,
ILSVRC2012_val_00037831.JPEG,flamingo,resnet101,MR-1,TP,
ILSVRC2012_val_00037922.JPEG,volleyball,mobilenet,MR-1,TP,
ILSVRC2012_val_00037930.JPEG,dung beetle,resnet101,MR-1,TP,
ILSVRC2012_val_00037930.JPEG,dung beetle,mobilenet,MR-1,TP,
ILSVRC2012_val_00038005.JPEG,golf ball,resnet101,MR-1,TP,
ILSVRC2012_val_00038204.JPEG,broccoli,resnet101,MR-1,TP,
ILSVRC2012_val_00038233.JPEG,face powder,resnet101,MR-1,TP,
ILSVRC2012_val_00038281.JPEG,matchstick,nasnet_large,MR-1,TP,
ILSVRC2012_val_00038290.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00038290.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00038336.JPEG,football helmet,mobilenet,MR-1,FP,Uncertain
ILSVRC2012_val_00038394.JPEG,"bell cote, bell cot",nasnet_large,MR-1,TP,
ILSVRC2012_val_00038444.JPEG,pickelhaube,nasnet_large,MR-1,TP,
ILSVRC2012_val_00038475.JPEG,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",resnet101,MR-1,TP,
ILSVRC2012_val_00038485.JPEG,"barrel, cask",nasnet_large,MR-1,TP,
ILSVRC2012_val_00038624.JPEG,"paddle, boat paddle",resnet101,MR-1,TP,
ILSVRC2012_val_00038678.JPEG,volleyball,mobilenet,MR-1,TP,
ILSVRC2012_val_00038709.JPEG,"diaper, nappy, napkin",mobilenet,MR-1,TP,
ILSVRC2012_val_00038722.JPEG,bottlecap,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00038837.JPEG,rain barrel,resnet101,MR-1,TP,
ILSVRC2012_val_00038921.JPEG,toilet seat,resnet101,MR-1,TP,
ILSVRC2012_val_00039043.JPEG,brain coral,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00039046.JPEG,"bathing cap, swimming cap",resnet101,MR-1,TP,
ILSVRC2012_val_00039101.JPEG,"file, file cabinet, filing cabinet",resnet101,MR-1,TP,
ILSVRC2012_val_00039112.JPEG,volleyball,resnet101,MR-1,TP,
ILSVRC2012_val_00039112.JPEG,volleyball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00039166.JPEG,screw,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00039197.JPEG,bubble,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00039257.JPEG,jacamar,nasnet_large,MR-1,TP,
ILSVRC2012_val_00039261.JPEG,jacamar,nasnet_large,MR-1,TP,
ILSVRC2012_val_00039596.JPEG,torch,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00039596.JPEG,torch,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00039602.JPEG,mousetrap,resnet101,MR-1,FP,Uncertain
ILSVRC2012_val_00039689.JPEG,"swimming trunks, bathing trunks",mobilenet,MR-1,TP,
ILSVRC2012_val_00039721.JPEG,water tower,mobilenet,MR-1,TP,
ILSVRC2012_val_00039816.JPEG,space bar,resnet101,MR-1,TP,
ILSVRC2012_val_00039974.JPEG,"sea slug, nudibranch",mobilenet,MR-1,TP,
ILSVRC2012_val_00039975.JPEG,"dock, dockage, docking facility",nasnet_large,MR-1,TP,
ILSVRC2012_val_00039985.JPEG,otter,resnet101,MR-1,TP,
ILSVRC2012_val_00039986.JPEG,rain barrel,resnet101,MR-1,TP,
ILSVRC2012_val_00039986.JPEG,rain barrel,nasnet_large,MR-1,TP,
ILSVRC2012_val_00040020.JPEG,space shuttle,mobilenet,MR-1,TP,
ILSVRC2012_val_00040023.JPEG,modem,resnet101,MR-1,TP,
ILSVRC2012_val_00040091.JPEG,bottlecap,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00040101.JPEG,ski,nasnet_large,MR-1,TP,
ILSVRC2012_val_00040172.JPEG,"swimming trunks, bathing trunks",mobilenet,MR-1,TP,
ILSVRC2012_val_00040204.JPEG,umbrella,resnet101,MR-1,TP,
ILSVRC2012_val_00040207.JPEG,paper towel,resnet101,MR-1,TP,
ILSVRC2012_val_00040220.JPEG,"flagpole, flagstaff",resnet101,MR-1,TP,
ILSVRC2012_val_00040339.JPEG,obelisk,mobilenet,MR-1,TP,
ILSVRC2012_val_00040364.JPEG,"beacon, lighthouse, beacon light, pharos",mobilenet,MR-1,TP,
ILSVRC2012_val_00040494.JPEG,pill bottle,mobilenet,MR-1,TP,
ILSVRC2012_val_00040537.JPEG,pill bottle,nasnet_large,MR-1,TP,
ILSVRC2012_val_00040764.JPEG,"Dungeness crab, Cancer magister",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00040764.JPEG,"Dungeness crab, Cancer magister",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00040782.JPEG,ski,mobilenet,MR-1,TP,
ILSVRC2012_val_00040831.JPEG,gondola,nasnet_large,MR-1,TP,
ILSVRC2012_val_00040863.JPEG,"brassiere, bra, bandeau",mobilenet,MR-1,TP,
ILSVRC2012_val_00041057.JPEG,"chain saw, chainsaw",mobilenet,MR-1,TP,
ILSVRC2012_val_00041087.JPEG,mink,nasnet_large,MR-1,TP,
ILSVRC2012_val_00041090.JPEG,abaya,nasnet_large,MR-1,TP,
ILSVRC2012_val_00041099.JPEG,"swimming trunks, bathing trunks",resnet101,MR-1,TP,
ILSVRC2012_val_00041122.JPEG,padlock,resnet101,MR-1,TP,
ILSVRC2012_val_00041258.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",mobilenet,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00041258.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",nasnet_large,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00041324.JPEG,"shield, buckler",mobilenet,MR-1,TP,
ILSVRC2012_val_00041331.JPEG,"balance beam, beam",mobilenet,MR-1,TP,
ILSVRC2012_val_00041331.JPEG,"balance beam, beam",nasnet_large,MR-1,TP,
ILSVRC2012_val_00041374.JPEG,"candle, taper, wax light",nasnet_large,MR-1,TP,
ILSVRC2012_val_00041411.JPEG,"apiary, bee house",resnet101,MR-1,TP,
ILSVRC2012_val_00041411.JPEG,"apiary, bee house",nasnet_large,MR-1,TP,
ILSVRC2012_val_00041470.JPEG,pomegranate,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00041504.JPEG,ping-pong ball,mobilenet,MR-1,TP,
ILSVRC2012_val_00041508.JPEG,"passenger car, coach, carriage",resnet101,MR-1,TP,
ILSVRC2012_val_00041581.JPEG,knot,resnet101,MR-1,TP,
ILSVRC2012_val_00041588.JPEG,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",nasnet_large,MR-1,TP,
ILSVRC2012_val_00041712.JPEG,"balance beam, beam",mobilenet,MR-1,TP,
ILSVRC2012_val_00041757.JPEG,"pencil box, pencil case",resnet101,MR-1,TP,
ILSVRC2012_val_00041780.JPEG,"puck, hockey puck",resnet101,MR-1,TP,
ILSVRC2012_val_00041837.JPEG,mushroom,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00041842.JPEG,"apiary, bee house",mobilenet,MR-1,TP,
ILSVRC2012_val_00041842.JPEG,"apiary, bee house",resnet101,MR-1,TP,
ILSVRC2012_val_00041915.JPEG,"miniskirt, mini",nasnet_large,MR-1,TP,
ILSVRC2012_val_00041936.JPEG,"lighter, light, igniter, ignitor",mobilenet,MR-1,TP,
ILSVRC2012_val_00041943.JPEG,"punching bag, punch bag, punching ball, punchball",mobilenet,MR-1,TP,
ILSVRC2012_val_00042001.JPEG,pill bottle,mobilenet,MR-1,TP,
ILSVRC2012_val_00042008.JPEG,pickelhaube,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00042008.JPEG,pickelhaube,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00042153.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",mobilenet,MR-1,TP,
ILSVRC2012_val_00042154.JPEG,"bathing cap, swimming cap",resnet101,MR-1,TP,
ILSVRC2012_val_00042154.JPEG,"bathing cap, swimming cap",nasnet_large,MR-1,TP,
ILSVRC2012_val_00042222.JPEG,basketball,resnet101,MR-1,TP,
ILSVRC2012_val_00042222.JPEG,basketball,mobilenet,MR-1,TP,
ILSVRC2012_val_00042311.JPEG,soccer ball,mobilenet,MR-1,TP,
ILSVRC2012_val_00042382.JPEG,throne,mobilenet,MR-1,TP,
ILSVRC2012_val_00042426.JPEG,"mountain bike, all-terrain bike, off-roader",resnet101,MR-1,TP,
ILSVRC2012_val_00042534.JPEG,stingray,mobilenet,MR-1,TP,
ILSVRC2012_val_00042676.JPEG,ping-pong ball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00042703.JPEG,"limpkin, Aramus pictus",nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00042715.JPEG,shovel,nasnet_large,MR-1,TP,
ILSVRC2012_val_00042726.JPEG,volleyball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00042726.JPEG,volleyball,resnet101,MR-1,TP,
ILSVRC2012_val_00042840.JPEG,earthstar,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00042950.JPEG,"mobile home, manufactured home",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00042956.JPEG,alp,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00042959.JPEG,cassette,mobilenet,MR-1,TP,
ILSVRC2012_val_00042959.JPEG,cassette,resnet101,MR-1,TP,
ILSVRC2012_val_00042992.JPEG,"patio, terrace",mobilenet,MR-1,TP,
ILSVRC2012_val_00043000.JPEG,"streetcar, tram, tramcar, trolley, trolley car",resnet101,MR-1,FP,Uncertain
ILSVRC2012_val_00043103.JPEG,nail,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00043177.JPEG,"home theater, home theatre",nasnet_large,MR-1,TP,
ILSVRC2012_val_00043257.JPEG,"indri, indris, Indri indri, Indri brevicaudatus",nasnet_large,MR-1,TP,
ILSVRC2012_val_00043271.JPEG,snorkel,nasnet_large,MR-1,TP,
ILSVRC2012_val_00043277.JPEG,"puck, hockey puck",nasnet_large,MR-1,TP,
ILSVRC2012_val_00043385.JPEG,wine bottle,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00043394.JPEG,wine bottle,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00043408.JPEG,library,nasnet_large,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00043557.JPEG,"pedestal, plinth, footstall",mobilenet,MR-1,TP,
ILSVRC2012_val_00043621.JPEG,space bar,resnet101,MR-1,TP,
ILSVRC2012_val_00043673.JPEG,dome,nasnet_large,MR-1,TP,
ILSVRC2012_val_00043682.JPEG,pier,resnet101,MR-1,FP,Uncertain
ILSVRC2012_val_00043704.JPEG,vault,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00043748.JPEG,shopping basket,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00043922.JPEG,shovel,nasnet_large,MR-1,TP,
